user_id,pred_date
39300,2017-05-10
84367,2017-05-10
94036,2017-05-10
92320,2017-05-08
45279,2017-05-09
70251,2017-05-08
86457,2017-05-13
27876,2017-05-13
20255,2017-05-11
81604,2017-05-12
69995,2017-05-10
92555,2017-05-10
72913,2017-05-12
7938,2017-05-13
19255,2017-05-09
92140,2017-05-09
42322,2017-05-12
30233,2017-05-10
71159,2017-05-11
72078,2017-05-10
19169,2017-05-10
57985,2017-05-13
9673,2017-05-13
17602,2017-05-10
80707,2017-05-14
50605,2017-05-10
96397,2017-05-10
93019,2017-05-11
53369,2017-05-10
5605,2017-05-12
72412,2017-05-09
68753,2017-05-09
31763,2017-05-10
53141,2017-05-09
2964,2017-05-12
32199,2017-05-09
71750,2017-05-11
86459,2017-05-10
38847,2017-05-11
43770,2017-05-10
77535,2017-05-11
556,2017-05-12
43178,2017-05-09
48855,2017-05-09
47294,2017-05-10
54505,2017-05-10
62999,2017-05-09
56564,2017-05-12
73000,2017-05-14
80801,2017-05-11
7304,2017-05-10
41740,2017-05-10
79045,2017-05-10
32354,2017-05-11
95538,2017-05-12
8009,2017-05-12
37145,2017-05-08
4286,2017-05-09
6570,2017-05-11
72486,2017-05-10
83177,2017-05-10
3365,2017-05-11
43718,2017-05-13
55050,2017-05-11
18216,2017-05-14
40933,2017-05-13
58281,2017-05-10
81208,2017-05-10
26345,2017-05-09
85400,2017-05-10
4315,2017-05-09
17760,2017-05-09
60933,2017-05-09
4352,2017-05-10
3237,2017-05-09
78862,2017-05-11
53316,2017-05-10
12919,2017-05-09
10098,2017-05-10
92755,2017-05-11
73599,2017-05-09
87471,2017-05-09
27625,2017-05-11
15510,2017-05-10
60273,2017-05-11
39894,2017-05-11
75113,2017-05-09
57746,2017-05-10
1370,2017-05-08
4090,2017-05-11
88561,2017-05-10
42287,2017-05-11
73416,2017-05-09
42463,2017-05-14
90967,2017-05-08
96423,2017-05-10
47264,2017-05-13
33503,2017-05-11
16988,2017-05-10
60019,2017-05-09
31947,2017-05-12
12385,2017-05-10
37021,2017-05-09
28403,2017-05-11
9023,2017-05-11
75535,2017-05-10
25856,2017-05-14
18641,2017-05-10
95020,2017-05-09
74684,2017-05-09
58240,2017-05-09
20777,2017-05-11
48032,2017-05-11
18388,2017-05-10
75413,2017-05-12
73856,2017-05-09
48577,2017-05-10
3017,2017-05-09
42622,2017-05-11
37254,2017-05-10
53887,2017-05-12
33610,2017-05-12
17027,2017-05-09
72712,2017-05-10
74640,2017-05-11
41265,2017-05-15
1742,2017-05-10
51259,2017-05-13
5311,2017-05-11
25818,2017-05-09
39962,2017-05-10
52100,2017-05-10
80759,2017-05-11
82818,2017-05-13
20978,2017-05-11
96294,2017-05-12
96125,2017-05-09
67675,2017-05-09
56486,2017-05-09
54904,2017-05-09
82365,2017-05-10
7565,2017-05-08
10821,2017-05-14
62041,2017-05-08
19469,2017-05-09
6206,2017-05-09
72578,2017-05-10
4463,2017-05-09
48709,2017-05-12
4440,2017-05-12
89554,2017-05-08
23113,2017-05-09
22720,2017-05-12
17634,2017-05-09
18616,2017-05-08
28627,2017-05-10
90321,2017-05-11
63301,2017-05-12
15736,2017-05-12
85215,2017-05-11
1914,2017-05-08
47715,2017-05-11
81181,2017-05-10
54544,2017-05-09
86175,2017-05-10
21508,2017-05-11
30385,2017-05-08
14849,2017-05-14
14154,2017-05-10
55272,2017-05-09
94542,2017-05-13
82437,2017-05-12
893,2017-05-08
76776,2017-05-08
67349,2017-05-11
49293,2017-05-10
19527,2017-05-13
97044,2017-05-09
85548,2017-05-09
16404,2017-05-12
90627,2017-05-12
19820,2017-05-11
62488,2017-05-13
18857,2017-05-09
22348,2017-05-13
48131,2017-05-10
27877,2017-05-12
38346,2017-05-12
79498,2017-05-09
57872,2017-05-09
33191,2017-05-12
47797,2017-05-12
25310,2017-05-12
58733,2017-05-09
40513,2017-05-09
89387,2017-05-09
73574,2017-05-08
55042,2017-05-11
69296,2017-05-13
14925,2017-05-12
24529,2017-05-09
10123,2017-05-08
8932,2017-05-11
59142,2017-05-08
84327,2017-05-12
32612,2017-05-11
65848,2017-05-12
49727,2017-05-10
83564,2017-05-13
89112,2017-05-11
66352,2017-05-10
23072,2017-05-12
63010,2017-05-10
54184,2017-05-10
72862,2017-05-11
3969,2017-05-09
79168,2017-05-13
13916,2017-05-10
89803,2017-05-11
13340,2017-05-09
41157,2017-05-11
83786,2017-05-08
56165,2017-05-13
54979,2017-05-11
42366,2017-05-12
41701,2017-05-10
28306,2017-05-11
12602,2017-05-09
90757,2017-05-11
85182,2017-05-12
40248,2017-05-10
83157,2017-05-08
27264,2017-05-08
68009,2017-05-09
91170,2017-05-09
58170,2017-05-10
35585,2017-05-09
8063,2017-05-09
47562,2017-05-09
3558,2017-05-08
71980,2017-05-12
76395,2017-05-09
73094,2017-05-10
96730,2017-05-09
14933,2017-05-08
49422,2017-05-08
12123,2017-05-12
14309,2017-05-08
23373,2017-05-10
33573,2017-05-09
80204,2017-05-08
25571,2017-05-09
4126,2017-05-13
45449,2017-05-09
71679,2017-05-11
88288,2017-05-11
55131,2017-05-10
58903,2017-05-09
59345,2017-05-08
33137,2017-05-08
37099,2017-05-11
56300,2017-05-09
19572,2017-05-09
2255,2017-05-08
89905,2017-05-12
15651,2017-05-09
48467,2017-05-10
89594,2017-05-10
24146,2017-05-12
27181,2017-05-08
19373,2017-05-09
67217,2017-05-08
95685,2017-05-13
24683,2017-05-11
43024,2017-05-08
45717,2017-05-08
98395,2017-05-09
52527,2017-05-10
23054,2017-05-11
19671,2017-05-09
58914,2017-05-08
45566,2017-05-10
64675,2017-05-10
32442,2017-05-13
61502,2017-05-09
92015,2017-05-12
50891,2017-05-09
16660,2017-05-10
40550,2017-05-10
96057,2017-05-08
40004,2017-05-09
66309,2017-05-08
85292,2017-05-11
42632,2017-05-09
21058,2017-05-08
60114,2017-05-11
90100,2017-05-11
23862,2017-05-08
33333,2017-05-13
64362,2017-05-08
61363,2017-05-09
19747,2017-05-10
72614,2017-05-09
13545,2017-05-13
12359,2017-05-08
32550,2017-05-09
42234,2017-05-08
57219,2017-05-10
88624,2017-05-08
97994,2017-05-13
84228,2017-05-09
75475,2017-05-09
20423,2017-05-10
76032,2017-05-08
50826,2017-05-09
51205,2017-05-11
3579,2017-05-08
10893,2017-05-09
66022,2017-05-11
49956,2017-05-13
72125,2017-05-08
65109,2017-05-13
66984,2017-05-13
10878,2017-05-09
96328,2017-05-08
24449,2017-05-12
90921,2017-05-09
78741,2017-05-09
59130,2017-05-09
83917,2017-05-11
36663,2017-05-09
15898,2017-05-08
7114,2017-05-13
33522,2017-05-14
81060,2017-05-13
46072,2017-05-08
84813,2017-05-10
55319,2017-05-08
70977,2017-05-08
45207,2017-05-09
84091,2017-05-08
73089,2017-05-11
46518,2017-05-08
61024,2017-05-09
39903,2017-05-08
35563,2017-05-09
17367,2017-05-09
78107,2017-05-08
71166,2017-05-11
66473,2017-05-10
88942,2017-05-11
8765,2017-05-08
94081,2017-05-08
65626,2017-05-10
36887,2017-05-10
72407,2017-05-09
39540,2017-05-09
93661,2017-05-08
65086,2017-05-09
73580,2017-05-12
76442,2017-05-08
91873,2017-05-08
48941,2017-05-09
57041,2017-05-10
47780,2017-05-09
73534,2017-05-10
45928,2017-05-11
87690,2017-05-10
12843,2017-05-09
12899,2017-05-09
65813,2017-05-09
75821,2017-05-09
52231,2017-05-09
80773,2017-05-08
51012,2017-05-10
9666,2017-05-09
71153,2017-05-09
13033,2017-05-10
37986,2017-05-11
82104,2017-05-10
4868,2017-05-15
29789,2017-05-08
16559,2017-05-10
21116,2017-05-08
2295,2017-05-08
75507,2017-05-10
54840,2017-05-14
14613,2017-05-08
60358,2017-05-12
12519,2017-05-11
12656,2017-05-10
8035,2017-05-12
17971,2017-05-09
3091,2017-05-08
31749,2017-05-12
71804,2017-05-09
38235,2017-05-09
70902,2017-05-08
24570,2017-05-09
1313,2017-05-09
88864,2017-05-12
57644,2017-05-09
34756,2017-05-08
97813,2017-05-08
24845,2017-05-09
44625,2017-05-08
45495,2017-05-09
5521,2017-05-09
34968,2017-05-12
71037,2017-05-09
25363,2017-05-09
97667,2017-05-08
66468,2017-05-13
22378,2017-05-11
80495,2017-05-09
14516,2017-05-11
65963,2017-05-09
57531,2017-05-10
34512,2017-05-12
68323,2017-05-09
21629,2017-05-08
85181,2017-05-10
84983,2017-05-10
56631,2017-05-08
84114,2017-05-09
19663,2017-05-13
21630,2017-05-12
22750,2017-05-08
59329,2017-05-09
37378,2017-05-12
51252,2017-05-09
64552,2017-05-09
38460,2017-05-09
4392,2017-05-12
98772,2017-05-12
7045,2017-05-08
41036,2017-05-09
26213,2017-05-12
85431,2017-05-09
91901,2017-05-08
69236,2017-05-09
92191,2017-05-09
89206,2017-05-08
13855,2017-05-08
61390,2017-05-12
52501,2017-05-11
98104,2017-05-10
90797,2017-05-12
48901,2017-05-09
69474,2017-05-08
24062,2017-05-13
50879,2017-05-09
54691,2017-05-11
31819,2017-05-12
53348,2017-05-08
80567,2017-05-08
67647,2017-05-13
64889,2017-05-09
79042,2017-05-10
77056,2017-05-11
97111,2017-05-09
90081,2017-05-13
42380,2017-05-09
13886,2017-05-09
89825,2017-05-09
54100,2017-05-09
90541,2017-05-08
35316,2017-05-11
89800,2017-05-13
7194,2017-05-09
36964,2017-05-10
25615,2017-05-10
14511,2017-05-09
38478,2017-05-11
98266,2017-05-09
58600,2017-05-08
91283,2017-05-08
44283,2017-05-09
29821,2017-05-08
50989,2017-05-12
27116,2017-05-11
21180,2017-05-11
21227,2017-05-10
42597,2017-05-10
72239,2017-05-12
70368,2017-05-09
47301,2017-05-11
62225,2017-05-09
39627,2017-05-09
87306,2017-05-11
93338,2017-05-13
14084,2017-05-10
50538,2017-05-09
35265,2017-05-08
98726,2017-05-10
76850,2017-05-10
74703,2017-05-09
32439,2017-05-10
78077,2017-05-12
25177,2017-05-09
90093,2017-05-08
34826,2017-05-09
82917,2017-05-09
93228,2017-05-08
20219,2017-05-08
33624,2017-05-09
29183,2017-05-09
63214,2017-05-09
32179,2017-05-12
95848,2017-05-09
84077,2017-05-10
53487,2017-05-08
76083,2017-05-11
59140,2017-05-10
72654,2017-05-10
54546,2017-05-09
9424,2017-05-09
71320,2017-05-08
11795,2017-05-09
60738,2017-05-09
27000,2017-05-10
15165,2017-05-10
33091,2017-05-11
11389,2017-05-10
62581,2017-05-12
20404,2017-05-09
62694,2017-05-09
22117,2017-05-08
25054,2017-05-09
22467,2017-05-13
48652,2017-05-13
74320,2017-05-11
2243,2017-05-10
18679,2017-05-11
51845,2017-05-10
24563,2017-05-09
13093,2017-05-11
25648,2017-05-12
49096,2017-05-09
45999,2017-05-09
93056,2017-05-09
78619,2017-05-09
96234,2017-05-09
34990,2017-05-12
58499,2017-05-09
880,2017-05-09
68029,2017-05-09
49412,2017-05-13
69781,2017-05-10
73159,2017-05-12
19243,2017-05-08
1770,2017-05-09
20656,2017-05-09
10786,2017-05-09
93576,2017-05-09
13845,2017-05-09
19451,2017-05-10
69914,2017-05-12
54004,2017-05-09
79126,2017-05-12
87147,2017-05-08
8510,2017-05-13
71849,2017-05-10
93696,2017-05-11
56432,2017-05-12
7482,2017-05-10
88919,2017-05-11
33128,2017-05-10
50284,2017-05-08
51616,2017-05-09
50211,2017-05-08
31976,2017-05-10
29466,2017-05-08
19026,2017-05-10
93073,2017-05-10
80536,2017-05-12
78408,2017-05-11
82575,2017-05-10
65034,2017-05-08
75362,2017-05-10
31421,2017-05-08
71053,2017-05-11
31785,2017-05-10
35871,2017-05-09
33366,2017-05-08
6052,2017-05-12
61266,2017-05-08
37512,2017-05-09
17005,2017-05-09
28544,2017-05-09
33122,2017-05-10
64504,2017-05-09
71761,2017-05-09
93808,2017-05-10
48663,2017-05-10
30690,2017-05-09
23179,2017-05-09
1273,2017-05-11
36575,2017-05-11
57503,2017-05-09
51725,2017-05-09
90651,2017-05-12
80330,2017-05-10
64789,2017-05-09
86967,2017-05-11
60014,2017-05-14
80558,2017-05-13
727,2017-05-09
84853,2017-05-09
72033,2017-05-09
12846,2017-05-09
42267,2017-05-09
55376,2017-05-10
90400,2017-05-09
18719,2017-05-08
46375,2017-05-09
54689,2017-05-08
52159,2017-05-09
82949,2017-05-12
33055,2017-05-10
68862,2017-05-08
87970,2017-05-09
89906,2017-05-09
64219,2017-05-08
56102,2017-05-10
85271,2017-05-09
75197,2017-05-09
92152,2017-05-09
3014,2017-05-09
80542,2017-05-10
56779,2017-05-08
73827,2017-05-09
67596,2017-05-11
59521,2017-05-10
40714,2017-05-09
82043,2017-05-09
38683,2017-05-09
74546,2017-05-09
66263,2017-05-08
61370,2017-05-09
35979,2017-05-12
87875,2017-05-12
48121,2017-05-10
8362,2017-05-09
60877,2017-05-09
93967,2017-05-09
78800,2017-05-11
51482,2017-05-10
78966,2017-05-10
19651,2017-05-10
55025,2017-05-09
19916,2017-05-09
86406,2017-05-13
95702,2017-05-10
64110,2017-05-09
6340,2017-05-10
15951,2017-05-12
90845,2017-05-12
58201,2017-05-10
88174,2017-05-12
11291,2017-05-09
69650,2017-05-09
53966,2017-05-09
22881,2017-05-11
42742,2017-05-13
80905,2017-05-10
66536,2017-05-10
15742,2017-05-09
39332,2017-05-11
3826,2017-05-09
34283,2017-05-10
88474,2017-05-09
15533,2017-05-08
64725,2017-05-08
89155,2017-05-09
73679,2017-05-09
76451,2017-05-09
46348,2017-05-10
80,2017-05-10
27385,2017-05-11
24518,2017-05-10
61632,2017-05-10
63657,2017-05-09
55449,2017-05-13
15222,2017-05-10
78896,2017-05-09
10822,2017-05-11
80916,2017-05-11
54272,2017-05-10
54259,2017-05-09
84556,2017-05-09
75170,2017-05-09
12927,2017-05-09
92063,2017-05-10
40659,2017-05-10
94657,2017-05-10
65367,2017-05-09
47645,2017-05-08
42812,2017-05-09
88389,2017-05-10
72827,2017-05-10
16106,2017-05-09
40966,2017-05-09
65190,2017-05-10
73785,2017-05-10
78464,2017-05-09
413,2017-05-09
87966,2017-05-09
43505,2017-05-09
88089,2017-05-10
66217,2017-05-10
81961,2017-05-12
47862,2017-05-11
40315,2017-05-10
29524,2017-05-09
62100,2017-05-09
48735,2017-05-13
37008,2017-05-10
52191,2017-05-12
93491,2017-05-11
1710,2017-05-09
18966,2017-05-09
17898,2017-05-11
89947,2017-05-09
4441,2017-05-12
48827,2017-05-08
39270,2017-05-10
9715,2017-05-10
90433,2017-05-12
92092,2017-05-11
86519,2017-05-09
2192,2017-05-09
50386,2017-05-11
77600,2017-05-09
92477,2017-05-09
13078,2017-05-11
92091,2017-05-09
71887,2017-05-10
45791,2017-05-14
80105,2017-05-11
88553,2017-05-09
31348,2017-05-08
47567,2017-05-09
92826,2017-05-09
51378,2017-05-09
84943,2017-05-10
73882,2017-05-10
32387,2017-05-10
33626,2017-05-10
95990,2017-05-09
44823,2017-05-11
28958,2017-05-12
14659,2017-05-09
81411,2017-05-09
9151,2017-05-09
77917,2017-05-09
28510,2017-05-11
62858,2017-05-09
8120,2017-05-09
11422,2017-05-09
28490,2017-05-09
77895,2017-05-13
25534,2017-05-10
32039,2017-05-11
59217,2017-05-11
27548,2017-05-12
38862,2017-05-11
42042,2017-05-09
62194,2017-05-10
80087,2017-05-12
36687,2017-05-11
2528,2017-05-12
8460,2017-05-11
35325,2017-05-11
44690,2017-05-11
25030,2017-05-09
11509,2017-05-09
27760,2017-05-10
7098,2017-05-10
22989,2017-05-09
17765,2017-05-10
98666,2017-05-11
41221,2017-05-11
69535,2017-05-11
25637,2017-05-11
27594,2017-05-08
72719,2017-05-09
57405,2017-05-12
43890,2017-05-09
64250,2017-05-13
88572,2017-05-09
93700,2017-05-09
73019,2017-05-10
63923,2017-05-13
13680,2017-05-10
19843,2017-05-09
8172,2017-05-10
38743,2017-05-10
27254,2017-05-11
32718,2017-05-09
81937,2017-05-10
32681,2017-05-09
9702,2017-05-09
49775,2017-05-09
32701,2017-05-09
60283,2017-05-09
83889,2017-05-09
1009,2017-05-09
66244,2017-05-09
64442,2017-05-09
57153,2017-05-12
34503,2017-05-10
65470,2017-05-11
95197,2017-05-12
65423,2017-05-13
13520,2017-05-09
63458,2017-05-10
13913,2017-05-09
72898,2017-05-11
87020,2017-05-09
9683,2017-05-11
11735,2017-05-10
80577,2017-05-11
82461,2017-05-11
2926,2017-05-09
27070,2017-05-09
22007,2017-05-10
18245,2017-05-13
81227,2017-05-10
8486,2017-05-10
84433,2017-05-09
37557,2017-05-09
73364,2017-05-09
32049,2017-05-10
73895,2017-05-11
76566,2017-05-11
27365,2017-05-11
86866,2017-05-09
31533,2017-05-09
95709,2017-05-10
67960,2017-05-10
52671,2017-05-11
30173,2017-05-09
74242,2017-05-09
83892,2017-05-10
77116,2017-05-08
79659,2017-05-10
51514,2017-05-12
21241,2017-05-10
28652,2017-05-11
96171,2017-05-09
60401,2017-05-11
35702,2017-05-09
74794,2017-05-09
11879,2017-05-09
49942,2017-05-09
55573,2017-05-09
88170,2017-05-09
31434,2017-05-10
81492,2017-05-11
25689,2017-05-13
28401,2017-05-11
5695,2017-05-09
70818,2017-05-09
5491,2017-05-09
24613,2017-05-10
91969,2017-05-11
37952,2017-05-12
13330,2017-05-11
51462,2017-05-11
20599,2017-05-09
47313,2017-05-09
69209,2017-05-10
54162,2017-05-09
18315,2017-05-10
68735,2017-05-09
43424,2017-05-09
51537,2017-05-12
98295,2017-05-12
43019,2017-05-09
7937,2017-05-09
4536,2017-05-10
75538,2017-05-10
21446,2017-05-10
84116,2017-05-08
87950,2017-05-09
43697,2017-05-13
48605,2017-05-08
14695,2017-05-10
16970,2017-05-10
34179,2017-05-10
82857,2017-05-09
8807,2017-05-10
90315,2017-05-10
62709,2017-05-12
43826,2017-05-11
46258,2017-05-10
3472,2017-05-09
47007,2017-05-09
93112,2017-05-13
74617,2017-05-09
15485,2017-05-11
58121,2017-05-09
28314,2017-05-09
28683,2017-05-08
24149,2017-05-09
98467,2017-05-10
34057,2017-05-11
91278,2017-05-10
84602,2017-05-10
62831,2017-05-09
5871,2017-05-09
59797,2017-05-09
60851,2017-05-10
50637,2017-05-13
77313,2017-05-14
30770,2017-05-12
12485,2017-05-10
51701,2017-05-10
68835,2017-05-09
75395,2017-05-09
155,2017-05-09
41335,2017-05-12
2758,2017-05-10
27247,2017-05-10
54916,2017-05-09
78405,2017-05-10
80739,2017-05-09
85608,2017-05-10
1401,2017-05-08
84276,2017-05-09
72679,2017-05-09
76607,2017-05-10
71442,2017-05-10
4356,2017-05-10
83727,2017-05-10
88816,2017-05-09
61511,2017-05-10
42818,2017-05-09
47945,2017-05-11
95109,2017-05-11
66554,2017-05-12
54146,2017-05-11
85089,2017-05-10
97591,2017-05-09
71197,2017-05-12
3981,2017-05-10
93203,2017-05-09
83639,2017-05-09
66326,2017-05-12
12213,2017-05-11
27881,2017-05-10
95535,2017-05-09
82927,2017-05-11
44167,2017-05-09
92822,2017-05-09
48672,2017-05-09
84352,2017-05-10
43435,2017-05-10
41667,2017-05-09
41629,2017-05-09
21448,2017-05-09
51583,2017-05-11
24306,2017-05-08
40553,2017-05-11
62728,2017-05-12
56642,2017-05-10
53756,2017-05-09
86520,2017-05-09
94303,2017-05-11
41786,2017-05-09
56575,2017-05-09
32262,2017-05-11
41733,2017-05-12
33807,2017-05-12
28782,2017-05-09
85772,2017-05-09
80930,2017-05-10
52413,2017-05-10
9386,2017-05-08
69401,2017-05-12
92390,2017-05-09
1718,2017-05-10
13622,2017-05-10
29572,2017-05-09
30467,2017-05-10
92007,2017-05-09
97250,2017-05-11
98442,2017-05-10
34892,2017-05-09
57523,2017-05-09
81608,2017-05-11
17649,2017-05-09
37476,2017-05-10
41243,2017-05-10
63995,2017-05-09
46899,2017-05-09
24524,2017-05-09
80800,2017-05-10
15194,2017-05-10
52267,2017-05-09
34940,2017-05-09
37239,2017-05-09
96395,2017-05-10
15862,2017-05-09
243,2017-05-10
97736,2017-05-10
45487,2017-05-09
1555,2017-05-10
54750,2017-05-10
34924,2017-05-09
13653,2017-05-09
36270,2017-05-09
15402,2017-05-10
71436,2017-05-13
72142,2017-05-09
75268,2017-05-12
97880,2017-05-09
84821,2017-05-11
89113,2017-05-09
34977,2017-05-09
61588,2017-05-11
80148,2017-05-09
70367,2017-05-12
93214,2017-05-10
17304,2017-05-10
98674,2017-05-10
26360,2017-05-10
93458,2017-05-10
88966,2017-05-09
87033,2017-05-09
97194,2017-05-09
51426,2017-05-11
63081,2017-05-09
26242,2017-05-11
9535,2017-05-10
98307,2017-05-09
84637,2017-05-10
25780,2017-05-09
43,2017-05-11
50829,2017-05-09
21695,2017-05-09
84914,2017-05-10
64890,2017-05-10
88925,2017-05-09
72765,2017-05-09
30923,2017-05-10
57998,2017-05-10
30731,2017-05-13
20359,2017-05-10
57859,2017-05-10
31943,2017-05-09
44141,2017-05-10
47542,2017-05-09
59213,2017-05-11
9885,2017-05-09
32490,2017-05-13
27817,2017-05-09
22573,2017-05-08
95692,2017-05-10
38350,2017-05-10
13785,2017-05-09
61641,2017-05-10
98547,2017-05-09
25043,2017-05-09
40191,2017-05-09
96330,2017-05-11
44236,2017-05-10
72909,2017-05-12
19089,2017-05-09
52974,2017-05-11
20271,2017-05-09
5828,2017-05-10
53556,2017-05-11
26216,2017-05-13
29612,2017-05-09
68987,2017-05-10
95300,2017-05-13
10702,2017-05-12
14471,2017-05-11
97433,2017-05-10
5507,2017-05-10
54620,2017-05-09
93516,2017-05-09
97453,2017-05-09
23684,2017-05-09
8464,2017-05-09
58104,2017-05-11
38318,2017-05-11
7391,2017-05-10
39865,2017-05-10
69570,2017-05-11
34423,2017-05-10
59074,2017-05-09
23348,2017-05-09
36624,2017-05-13
45082,2017-05-10
40763,2017-05-09
70891,2017-05-09
44674,2017-05-10
7296,2017-05-10
31181,2017-05-13
70854,2017-05-09
12917,2017-05-12
76506,2017-05-11
35769,2017-05-09
43823,2017-05-12
59502,2017-05-10
33162,2017-05-09
86668,2017-05-09
36079,2017-05-09
41928,2017-05-10
24996,2017-05-09
91797,2017-05-10
10952,2017-05-10
41558,2017-05-09
67743,2017-05-10
22154,2017-05-09
97982,2017-05-10
31341,2017-05-08
36260,2017-05-09
92094,2017-05-10
24467,2017-05-09
79653,2017-05-09
9961,2017-05-09
65632,2017-05-09
68375,2017-05-10
52117,2017-05-09
61892,2017-05-10
91781,2017-05-10
8233,2017-05-09
82608,2017-05-13
15367,2017-05-10
49790,2017-05-11
30164,2017-05-14
52970,2017-05-09
47870,2017-05-10
79859,2017-05-13
74010,2017-05-11
93273,2017-05-10
53238,2017-05-09
65856,2017-05-09
40787,2017-05-10
49829,2017-05-12
75281,2017-05-10
46639,2017-05-09
64445,2017-05-09
89344,2017-05-10
71858,2017-05-10
17991,2017-05-10
6553,2017-05-10
89668,2017-05-11
65878,2017-05-10
5857,2017-05-10
69030,2017-05-09
72502,2017-05-10
60490,2017-05-11
78105,2017-05-09
56344,2017-05-11
78676,2017-05-09
924,2017-05-10
60392,2017-05-09
50948,2017-05-09
23949,2017-05-09
91201,2017-05-09
40365,2017-05-09
8243,2017-05-09
18504,2017-05-12
35721,2017-05-12
53448,2017-05-09
94726,2017-05-09
61714,2017-05-09
40291,2017-05-10
48598,2017-05-09
13122,2017-05-12
39484,2017-05-09
47858,2017-05-09
80896,2017-05-09
68747,2017-05-12
90254,2017-05-10
5378,2017-05-10
15192,2017-05-09
32647,2017-05-11
56082,2017-05-09
79209,2017-05-11
20496,2017-05-09
35490,2017-05-09
93511,2017-05-09
65333,2017-05-09
65488,2017-05-12
98075,2017-05-10
80284,2017-05-09
26208,2017-05-11
11210,2017-05-10
64642,2017-05-10
61842,2017-05-09
60447,2017-05-10
29040,2017-05-11
6630,2017-05-12
32023,2017-05-09
77336,2017-05-10
11147,2017-05-13
87911,2017-05-10
63791,2017-05-11
78011,2017-05-09
7135,2017-05-10
64075,2017-05-13
69400,2017-05-12
51873,2017-05-11
39515,2017-05-09
73290,2017-05-09
46328,2017-05-09
34839,2017-05-08
27494,2017-05-09
2531,2017-05-13
16585,2017-05-11
44527,2017-05-10
71,2017-05-10
16826,2017-05-09
92479,2017-05-10
13923,2017-05-11
93515,2017-05-10
66431,2017-05-09
28847,2017-05-09
39654,2017-05-11
10157,2017-05-11
78220,2017-05-12
33276,2017-05-09
60145,2017-05-09
64264,2017-05-10
5086,2017-05-10
67731,2017-05-11
19515,2017-05-11
85518,2017-05-09
31302,2017-05-09
5269,2017-05-10
42173,2017-05-11
22368,2017-05-09
5159,2017-05-11
23587,2017-05-14
92531,2017-05-11
34897,2017-05-10
47465,2017-05-12
35182,2017-05-11
7272,2017-05-10
27687,2017-05-10
76290,2017-05-11
3939,2017-05-10
63758,2017-05-10
79607,2017-05-10
19496,2017-05-13
36971,2017-05-10
82871,2017-05-11
95968,2017-05-09
91057,2017-05-11
2919,2017-05-09
60054,2017-05-11
62311,2017-05-09
11520,2017-05-10
56462,2017-05-11
34991,2017-05-09
89893,2017-05-10
63714,2017-05-13
88332,2017-05-11
36901,2017-05-11
45498,2017-05-09
8710,2017-05-10
68122,2017-05-13
73170,2017-05-11
75027,2017-05-09
46494,2017-05-09
13104,2017-05-09
28139,2017-05-09
29684,2017-05-13
